timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-19T17:37:31,MBPP_model_A,e690b4c5-2a8b-4cb4-9fc8-88548e32e109,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.219486166985007,1.9025774548912853e-05,7.855564902466013e-07,12.223499999999998,0.00575,3.0,0.0001005527112923,2.2817850973157978e-08,1.434703069498937e-05,0.0001149225598383,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,39.915,0,75.685,5.720099639892578,N,1.0,0.0
2026-04-19T17:38:15,MBPP_model_A,e690b4c5-2a8b-4cb4-9fc8-88548e32e109,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,68.53402070899028,2.601295379029873e-05,3.795626394189704e-07,8.355666666666666,0.0328999999999999,3.0,0.0001076044676225,1.0555108587507775e-06,4.846767121581555e-05,0.000157127649697,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,39.915,0,75.685,5.720099639892578,N,1.0,0.0
2026-04-19T17:38:30,MBPP_model_A,e690b4c5-2a8b-4cb4-9fc8-88548e32e109,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,82.90150124998763,2.779266869387362e-05,3.352492810723107e-07,6.3637749999999995,0.05025,3.0,0.0001087945119664,1.4166923813274669e-06,5.7666567084136966e-05,0.0001678777714319,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,39.915,0,75.685,5.720099639892578,N,1.0,0.0
2026-04-19T17:39:18,MBPP_model_A,e690b4c5-2a8b-4cb4-9fc8-88548e32e109,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,130.8418382089876,3.515210136659642e-05,2.6866101736089645e-07,5.19222,0.0561,3.0,0.0001150627937997,2.438649108306521e-06,9.482996375081712e-05,0.0002123314066588,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,39.915,0,75.685,5.720099639892578,N,1.0,0.0
2026-04-19T17:39:48,MBPP_model_A,e690b4c5-2a8b-4cb4-9fc8-88548e32e109,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,160.71422220897512,3.9859615935833504e-05,2.4801548604705586e-07,4.458633333333333,0.05765,3.0,0.0001208872620593,2.9507272342648662e-06,0.0001169285080566,0.0002407664973502,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,39.915,0,75.685,5.720099639892578,N,1.0,0.0
2026-04-19T17:40:33,MBPP_model_A,e690b4c5-2a8b-4cb4-9fc8-88548e32e109,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,206.5872364169918,4.7116692173059626e-05,2.280716514255296e-07,3.9230571428571426,0.0506142857142857,3.0,0.0001292527748138,3.0537662726398863e-06,0.0001522953215983,0.0002846018626848,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,39.915,0,75.685,5.720099639892578,N,1.0,0.0
2026-04-19T17:41:05,MBPP_model_A,e690b4c5-2a8b-4cb4-9fc8-88548e32e109,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,237.79915158398217,5.1921310269511906e-05,2.18341024026636e-07,3.5134624999999997,0.05745,3.0,0.0001342438345303,3.916906666430668e-06,0.0001754627526058,0.0003136234938026,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,39.915,0,75.685,5.720099639892578,N,1.0,0.0
2026-04-19T17:41:53,MBPP_model_A,e690b4c5-2a8b-4cb4-9fc8-88548e32e109,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,286.64064524997957,6.120783674036326e-05,2.1353509264878973e-07,3.2589777777777775,0.0754777777777777,3.0,0.0001496573280889,6.791741899261621e-06,0.0002132684026058,0.000369717472594,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,39.915,0,75.685,5.720099639892578,N,1.0,0.0
2026-04-19T19:34:32,codellama-0shot,03becb10-0d36-4919-bf40-cfcfa5a1aa67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.997982000000775,1.866215175220987e-05,7.178307821049078e-07,11.83045,0.03375,3.0,9.666646789778468e-05,2.521283105504263e-07,1.5807550416672408e-05,0.000112726146625,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,33.28636363636363,0,73.99090909090908,6.077471646395597,N,1.0,0.0
2026-04-19T19:35:00,codellama-3shot,050e1f3f-4ba2-4123-861e-80057120a11b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.80787008299376,1.0991851474011513e-05,4.6168982927469524e-07,6.3513,0.12985,3.0,5.156968199708001e-05,9.237713466034224e-07,1.3901305277492307e-05,6.639475862117577e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,51.65,0,74.97999999999999,5.939450073242187,N,1.0,0.0
2026-04-19T19:35:31,meta-llama-0shot,8d808954-7628-4620-ac06-4ecddf61a79e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.817040082998577,1.5496570519401004e-05,5.778628242132321e-07,9.42045,0.01955,3.0,7.707433963432528e-05,9.989921124477408e-08,1.6430652152484982e-05,9.360489099805503e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,52.12173913043478,0,79.22173913043478,5.169075343919837,N,1.0,0.0
2026-04-19T19:35:55,meta-llama-3shot,7bb6b932-90dc-48c7-b4d1-c68bec8e54c9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.37996849999763,2.0129047411107253e-05,9.876878568830758e-07,11.242549999999998,0.02975,3.0,9.49454057183534e-05,6.842882796924903e-08,2.657289242997649e-05,0.0001215867269762,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,46.05625,0,79.475,5.174954414367676,N,1.0,0.0
2026-04-19T19:48:12,codellama-0shot,5f9407f5-0767-489c-8571-3e26c9bc231d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.464346166991163,8.833792674891188e-07,1.043647376963477e-07,0.7183999999999999,0.0419,3.0,1.0157178306012775e-06,7.89203080529454e-08,4.241292152485888e-06,5.335930291140111e-06,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,28.52,0,74.78,5.994598388671875,N,1.0,0.0
2026-04-19T19:48:36,codellama-3shot,4bb08d45-9b76-443d-aef7-69ae6dac734e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.753949792007916,1.4069893510959994e-05,6.183495014963026e-07,9.80155,0.0068,3.0,7.188330091486638e-05,4.387048261698592e-08,1.3060074444996038e-05,8.498724584247941e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,51.67368421052632,0,76.04736842105264,5.7683972810444075,N,1.0,0.0
2026-04-19T19:49:10,meta-llama-0shot,6a1f5d61-f02e-4a4d-a574-c01fddde5507,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,27.08056354202563,1.6789133792736917e-05,6.19969882335805e-07,10.72405,0.01635,3.0,8.466023424740852e-05,1.370410901801725e-07,1.6615165347490497e-05,0.000101412440685,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,58.48695652173913,0,80.55652173913043,5.055102804432744,N,1.0,0.0
2026-04-19T19:49:31,meta-llama-3shot,79339b66-969a-427a-ac19-14fbd2d0f090,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.93552791699767,8.6617912644787e-06,4.3449018759585386e-07,3.0570333333333335,0.0252333333333333,3.0,2.575459155318958e-05,2.497944119317027e-07,2.6315966215018613e-05,5.232035218013989e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,46.65,0,80.00625,5.1220502853393555,N,1.0,0.0
2026-04-19T19:53:08,codellama-0shot,ad2e7336-2ce9-4958-9c9a-3e870ef7b05b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.560298750002403,1.694407427165497e-05,6.629059557315768e-07,10.904050000000002,0.13885,3.0,8.61343346413263e-05,9.761871962052407e-07,1.5237815381697144e-05,0.0001023483372192,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,47.55,0,74.98636363636363,5.991356589577415,N,1.0,0.0
2026-04-19T19:53:34,codellama-3shot,041d9b36-0d2d-4abc-93a5-431886c4a7dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.884809374983888,1.0551640589560588e-05,4.417720243818235e-07,6.53425,0.0052,3.0,4.955501502514446e-05,2.8023130250435016e-08,1.4152687500803345e-05,6.373572565619824e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,51.69,0,74.49,6.021903991699219,N,1.0,0.0
2026-04-19T19:54:08,meta-llama-0shot,3568c52a-d6d4-494c-8c1a-e6d1840ae107,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.951854292012285,1.48536428014521e-05,5.511176574538796e-07,8.912450000000003,0.01575,3.0,7.313110161519864e-05,1.2073873401508414e-07,1.646953468749416e-05,8.972137503670788e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,52.07826086956521,0,79.70434782608696,5.137732464334239,N,1.0,0.0
2026-04-19T19:54:29,meta-llama-3shot,41bf7e82-a7d5-42d6-8b83-d4e0e13f11ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.59799937499338,9.405694668153376e-06,4.79931368920995e-07,3.6037500000000007,0.0103030303030303,3.0,3.0649172743594396e-05,9.984183228211045e-08,2.606478322998252e-05,5.6813797805859014e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,43.15625,0,78.4125,5.262495994567871,N,1.0,0.0
2026-04-19T19:55:54,codellama-0shot,3d64fc49-cd29-47f3-8e12-10b228a81827,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.660393916012257,1.588360119484044e-05,5.957751879015087e-07,9.7898,0.12735,3.0,7.885306678950315e-05,8.38354198473238e-07,1.6251275277512225e-05,9.594269626548862e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,58.74782608695652,0,75.29130434782608,5.87452565068784,N,1.0,0.0
2026-04-19T19:56:20,codellama-3shot,a34741fd-eff0-435e-b381-53aea31be635,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.680619666993152,1.0663328760969428e-05,4.502977080381193e-07,6.2605,0.01175,3.0,5.047384762437625e-05,5.7628351896947104e-08,1.387888663249517e-05,6.441036260876836e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,50.18,0,75.61,5.829494476318359,N,1.0,0.0
2026-04-19T19:56:54,meta-llama-0shot,bb4033ed-7628-4f87-ae91-00beea659654,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.40892729201005,1.4253266441940148e-05,5.017178683106718e-07,8.408500000000004,0.02975,3.0,6.822910146476191e-05,1.9080296290771932e-07,1.7674980243342965e-05,8.609488467101259e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,55.69166666666666,0,80.01666666666667,5.110490163167317,N,1.0,0.0
2026-04-19T19:57:16,meta-llama-3shot,68906cb2-3315-4b20-8a0e-18b924eaa4ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.22241766701336,1.261483990022709e-05,6.238047353163075e-07,5.913200000000001,0.0228,3.0,4.942207271146403e-05,2.2599904050325618e-07,2.655012399336556e-05,7.619819574533286e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,41.375,0,79.375,5.174944877624512,N,1.0,0.0
2026-04-20T03:36:41,codellama-0shot,5941bdc5-5976-4b86-95ec-011e51a48680,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.691102042008424,1.855953585308716e-05,7.833968981340712e-07,12.5363,0.0043,3.0,9.806572194687146e-05,2.2698884931258773e-08,1.4017888646655288e-05,0.0001121063094784,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,54.67999999999999,0,58.435,8.171849060058594,N,1.0,0.0
2026-04-20T03:37:07,codellama-3shot,a85a371d-dc67-4875-a46a-da1cb11d9b3d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.34390262499801,1.1663663310445444e-05,4.791205210650319e-07,7.328499999999999,0.0024,3.0,5.582910254912247e-05,1.5696097199166415e-08,1.4607946459145753e-05,7.045274510546739e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,67.935,0,59.029999999999994,8.272494506835937,N,1.0,0.0
2026-04-20T03:37:36,meta-llama-0shot,4549558f-1faa-442d-be79-a7cc2b4d3565,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.7379675420234,1.5357084217252396e-05,6.469418323226578e-07,9.84135,0.0037999999999999,3.0,7.871918016678763e-05,2.1760301203236544e-08,1.4021402813329286e-05,9.276234328132016e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,67.85,0,61.275,7.915594482421875,N,1.0,0.0
2026-04-20T03:37:58,meta-llama-3shot,f0cb18c0-bf2e-4f57-9b58-f7767d242899,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.437901041004807,1.0084750143374638e-05,5.188188849248985e-07,4.083683333333333,0.004060606060606,3.0,3.490208859782733e-05,3.8839300617110484e-08,2.597461058998306e-05,6.09155384884275e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,49.56875,0,61.36875,7.900516510009766,N,1.0,0.0
2026-04-20T03:42:34,codellama-0shot,d80c1fe0-feda-4b18-824a-2bdc9974c7d7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.280662542005302,1.796250197321411e-05,7.715631778436015e-07,13.7791,0.009,3.0,9.482518175098107e-05,4.4605203579083746e-08,1.3630221944185905e-05,0.0001085000088987,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,43.43157894736842,0,59.805263157894736,8.150935925935444,N,1.0,0.0
2026-04-20T03:43:27,codellama-0shot,c742572b-66f2-4bf9-95b0-4ea70ec8bc76,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.136130625003716,1.6973178100546e-05,7.336221590226812e-07,10.7754,0.0024,3.0,8.898166802523995e-05,1.5069347252234972e-08,1.3527397500001826e-05,0.0001025241348724,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,40.84736842105264,0,44.09473684210527,5.726719103361431,N,1.0,0.0
2026-04-20T03:43:52,codellama-3shot,ee6317c9-b125-464d-8208-f0e93fb2d0c0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.438572125014616,2.1587244253448137e-05,1.00693479619662e-06,12.203386363636364,0.00475,3.0,0.0001027631622057,2.8262859315909743e-08,2.7603338264185976e-05,0.0001303947633292,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,44.53333333333333,0,45.00555555555556,5.870401170518663,N,1.0,0.0
2026-04-20T03:44:04,codellama-0shot,1599dc40-1391-4054-a11d-f0452ad741b3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.88373825000599,1.0759645906790977e-06,9.885983712246165e-08,0.1028999999999999,0.0018,3.0,2.1538309486491682e-07,4.5997750000096855e-09,6.27923243084903e-06,6.499215300713957e-06,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,38.1,0,44.94285714285714,5.865033830915179,N,1.0,0.0
2026-04-20T03:44:28,codellama-3shot,e3571a05-9b10-494f-9e81-a4fd21f10be4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.16854320798302,1.1062848152224909e-05,4.774943358723159e-07,6.4368,0.0028,3.0,5.3390907537208566e-05,1.1729686328690955e-08,1.3420967013322904e-05,6.682360423686015e-05,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,36.17368421052631,0,45.07368421052632,5.884686921772204,N,1.0,0.0
2026-04-20T03:44:43,codellama-0shot,99e4d74e-4143-4429-ae8d-c9e96f08bb3c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.844745582988253,1.0711320124703727e-06,9.8769676455169e-08,0.1039999999999999,0.0019,3.0,2.166225797955283e-07,4.836402279913373e-09,6.248565798329461e-06,6.470024780404902e-06,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,36.628571428571426,0,45.12857142857143,5.893517630440848,N,1.0,0.0
2026-04-20T03:45:05,codellama-3shot,da4450e5-26a3-4f1d-a0d9-636af734237d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.510157708020415,1.961823701832251e-05,9.565132212830755e-07,10.986949999999997,0.00285,3.0,9.167948962718304e-05,9.132853983432545e-09,2.6812624964198523e-05,0.0001185012474453,0.0,Portugal,PRT,braga,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.14.4,3.2.6,8,Apple M2,1,Apple M2,-8.4204,41.5515,16.0,machine,32.38823529411765,0,45.21764705882353,5.9057446648092835,N,1.0,0.0
